거래일자,담당자,거래처코드,거래처명,매출구분,품목코드,품목명,수량,단가,공급가,부가세,원가
2023-06-01,유통1팀,100114,(주)동명하이텍,매출,400019,WD-40 360ML,240.00,"3,450.00","828,000.00",0.00,"580,106.00"
2023-06-01,유통5팀,100288,(주)동신툴피아,매출,400019,WD-40 360ML,"12,480.00","3,450.00","43,056,000.00",0.00,"29,151,591.00"
2023-06-01,유통5팀,201931,(주)백두종합상사,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,766,683.00"
2023-06-01,영업지원팀,204385,(주)범우 시화공장,매출,400019,WD-40 360ML,48.00,"3,350.00","160,800.00",0.00,"115,352.00"
2023-06-01,유통1팀,100446,(주)부광케이씨,매출,400019,WD-40 360ML,"2,400.00","3,450.00","8,280,000.00",0.00,"5,801,059.00"
2023-06-01,유통2팀,103284,(주)서브원,매출,400019,WD-40 360ML,"5,041.00","3,450.00","17,391,450.00",0.00,"14,774,490.00"
2023-06-01,유통1팀,100207,(주)신개암,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,795,141.00"
2023-06-01,유통2팀,203756,(주)씨엔모드,매출,400019,WD-40 360ML,600.00,"3,500.00","2,100,000.00",0.00,"1,765,219.00"
2023-06-01,유통1팀,952531,(주)우리종합금속,매출,400019,WD-40 360ML,"1,920.00","3,450.00","6,624,000.00",0.00,"4,787,043.00"
2023-06-01,유통1팀,206191,(주)일신비츠온,매출,400019,WD-40 360ML,960.00,"3,450.00","3,312,000.00",0.00,"2,320,423.00"
2023-06-01,유통5팀,207304,(주)제일종합상사웰딩,매출,400019,WD-40 360ML,"3,600.00","3,450.00","12,420,000.00",0.00,"8,833,416.00"
2023-06-01,유통5팀,205105,(주)청솔케미칼,매출,400019,WD-40 360ML,"8,160.00","3,450.00","28,152,000.00",0.00,"20,022,408.00"
2023-06-01,유통3팀,353480,(주)케이비원,매출,400019,WD-40 360ML,"9,600.00","3,450.00","33,120,000.00",0.00,"23,098,673.00"
2023-06-01,유통1팀,115773,뉴천일연마 주식회사,매출,400019,WD-40 360ML,"2,880.00","3,450.00","9,936,000.00",0.00,"6,961,270.00"
2023-06-01,유통1팀,100069,대명상사,매출,400019,WD-40 360ML,"1,440.00","3,450.00","4,968,000.00",0.00,"3,480,635.00"
2023-06-01,유통3팀,353481,대왕상사유통단지점,매출,400019,WD-40 360ML,"3,360.00","3,450.00","11,592,000.00",0.00,"8,082,121.00"
2023-06-01,유통3팀,353482,대왕종합상사 주식회사,매출,400019,WD-40 360ML,"7,680.00","3,450.00","26,496,000.00",0.00,"18,473,419.00"
2023-06-01,유통1팀,200138,동진이코노(주),매출,400019,WD-40 360ML,"8,400.00","3,450.00","28,980,000.00",0.00,"20,303,705.00"
2023-06-01,유통1팀,201279,디와이(DY)상사,매출,400019,WD-40 360ML,384.00,"3,750.00","1,440,000.00",0.00,"936,740.00"
2023-06-01,유통1팀,550261,명선상사,매출,400019,WD-40 360ML,480.00,"3,450.00","1,656,000.00",0.00,"1,160,212.00"
2023-06-01,유통3팀,500219,범우하이테크 주식회사,매출,400019,WD-40 360ML,"3,840.00","3,450.00","13,248,000.00",0.00,"9,239,469.00"
2023-06-01,유통3팀,450209,범우하이텍,매출,400019,WD-40 360ML,"19,200.00","3,450.00","66,240,000.00",0.00,"46,197,345.00"
2023-06-01,영업지원팀,852372,범우화인켐 주식회사,매출,400019,WD-40 360ML,480.00,"3,350.00","1,608,000.00",0.00,"1,153,535.00"
2023-06-01,유통1팀,110653,상도상사,매출,400019,WD-40 360ML,600.00,"3,450.00","2,070,000.00",0.00,"1,450,265.00"
2023-06-01,유통1팀,550210,상수상사,매출,400019,WD-40 360ML,"1,920.00","3,450.00","6,624,000.00",0.00,"4,640,847.00"
2023-06-01,유통1팀,555322,에이원케미칼,매출,400019,WD-40 360ML,"3,120.00","3,450.00","10,764,000.00",0.00,"7,778,947.00"
2023-06-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,731,883.00"
2023-06-01,유통1팀,106359,영진하이텍,매출,400019,WD-40 360ML,480.00,"3,450.00","1,656,000.00",0.00,"1,160,212.00"
2023-06-01,유통5팀,202232,웅케미칼,매출,400019,WD-40 360ML,240.00,"3,450.00","828,000.00",0.00,"560,608.00"
2023-06-01,유통1팀,207709,유선사,매출,400019,WD-40 360ML,360.00,"3,450.00","1,242,000.00",0.00,"870,159.00"
2023-06-01,유통1팀,400042,주식회사 계룡,매출,400019,WD-40 360ML,"4,560.00","3,450.00","15,732,000.00",0.00,"11,369,228.00"
2023-06-01,유통1팀,109446,주식회사 동아티앤에스,매출,400019,WD-40 360ML,"1,200.00","3,450.00","4,140,000.00",0.00,"2,900,529.00"
2023-06-01,유통5팀,207049,주식회사 신우,매출,400019,WD-40 360ML,"1,920.00","3,450.00","6,624,000.00",0.00,"4,711,155.00"
2023-06-01,유통1팀,208388,주식회사 영진하이테크,매출,400019,WD-40 360ML,480.00,"3,450.00","1,656,000.00",0.00,"1,160,212.00"
2023-06-01,유통5팀,107278,주식회사 프로툴,매출,400019,WD-40 360ML,"1,920.00","3,450.00","6,624,000.00",0.00,"4,484,860.00"
2023-06-01,영업지원팀,650008,주식회사 협신,매출,400019,WD-40 360ML,960.00,"3,450.00","3,312,000.00",0.00,"2,314,027.00"
2023-06-01,유통1팀,900261,지앤디 협동조합,매출,400019,WD-40 360ML,"1,200.00","3,450.00","4,140,000.00",0.00,"2,991,902.00"
2023-06-01,유통3팀,750344,천운상사,매출,400019,WD-40 360ML,"3,840.00","3,450.00","13,248,000.00",0.00,"9,236,710.00"
2023-06-01,유통1팀,200263,케미코,매출,400019,WD-40 360ML,240.00,"3,450.00","828,000.00",0.00,"580,106.00"
2023-06-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400019,WD-40 360ML,"7,680.00","3,450.00","26,496,000.00",0.00,"18,478,937.00"
2023-06-01,유통1팀,103982,한성상사,매출,400019,WD-40 360ML,"3,840.00","3,450.00","13,248,000.00",0.00,"9,281,695.00"
2023-06-01,유통1팀,550465,한양상사,매출,400019,WD-40 360ML,960.00,"3,450.00","3,312,000.00",0.00,"2,320,423.00"
2023-06-01,유통2팀,105710,행복나래 주식회사,매출,400019,WD-40 360ML,750.00,"3,500.00","2,625,000.00",0.00,"2,206,523.00"
2023-06-01,유통3팀,355837,(주) 성광종합상사,매출,400084,WD-40 360ml(SS),"3,840.00","3,650.00","14,016,000.00",0.00,"10,054,589.00"
2023-06-01,유통3팀,353485,(주)대왕상사,매출,400084,WD-40 360ml(SS),"1,920.00","3,650.00","7,008,000.00",0.00,"5,027,295.00"
2023-06-01,유통1팀,100114,(주)동명하이텍,매출,400084,WD-40 360ml(SS),720.00,"3,650.00","2,628,000.00",0.00,"1,894,158.00"
2023-06-01,유통5팀,100288,(주)동신툴피아,매출,400084,WD-40 360ml(SS),"9,600.00","3,650.00","35,040,000.00",0.00,"24,430,303.00"
2023-06-01,영업지원팀,204385,(주)범우 시화공장,매출,400084,WD-40 360ml(SS),"2,880.00","3,550.00","10,224,000.00",0.00,"7,535,467.00"
2023-06-01,유통1팀,100446,(주)부광케이씨,매출,400084,WD-40 360ml(SS),"1,440.00","3,650.00","5,256,000.00",0.00,"3,788,318.00"
2023-06-01,유통2팀,103284,(주)서브원,매출,400084,WD-40 360ml(SS),"2,729.00","3,650.00","9,960,850.00",0.00,"8,662,710.00"
2023-06-01,유통1팀,100207,(주)신개암,매출,400084,WD-40 360ml(SS),840.00,"3,650.00","3,066,000.00",0.00,"2,277,522.00"
2023-06-01,유통2팀,203756,(주)씨엔모드,매출,400084,WD-40 360ml(SS),"2,880.00","3,700.00","10,656,000.00",0.00,"9,174,188.00"
2023-06-01,유통1팀,952531,(주)우리종합금속,매출,400084,WD-40 360ml(SS),"9,120.00","3,650.00","33,288,000.00",0.00,"24,727,368.00"
2023-06-01,유통5팀,900116,(주)우진접착제,매출,400084,WD-40 360ml(SS),"1,176.00","3,650.00","4,292,400.00",0.00,"2,992,711.00"
2023-06-01,유통1팀,206191,(주)일신비츠온,매출,400084,WD-40 360ml(SS),"9,600.00","3,650.00","35,040,000.00",0.00,"25,255,451.00"
2023-06-01,유통5팀,207304,(주)제일종합상사웰딩,매출,400084,WD-40 360ml(SS),"10,560.00","3,650.00","38,544,000.00",0.00,"28,190,105.00"
2023-06-01,유통5팀,205105,(주)청솔케미칼,매출,400084,WD-40 360ml(SS),"9,360.00","3,650.00","34,164,000.00",0.00,"24,986,683.00"
2023-06-01,유통3팀,353480,(주)케이비원,매출,400084,WD-40 360ml(SS),"13,440.00","3,650.00","49,056,000.00",0.00,"35,201,277.00"
2023-06-01,유통2팀,203940,(주)하우플러스,매출,400084,WD-40 360ml(SS),960.00,"3,800.00","3,648,000.00",0.00,"3,079,501.00"
2023-06-01,유통1팀,119590,건영물류,매출,400084,WD-40 360ml(SS),192.00,"3,650.00","700,800.00",0.00,"505,109.00"
2023-06-01,유통1팀,115773,뉴천일연마 주식회사,매출,400084,WD-40 360ml(SS),"4,224.00","3,650.00","15,417,600.00",0.00,"11,112,398.00"
2023-06-01,유통1팀,100069,대명상사,매출,400084,WD-40 360ml(SS),720.00,"3,650.00","2,628,000.00",0.00,"1,894,158.00"
2023-06-01,유통5팀,905179,대성접착테이프,매출,400084,WD-40 360ml(SS),"1,920.00","3,650.00","7,008,000.00",0.00,"4,886,061.00"
2023-06-01,유통3팀,353482,대왕종합상사 주식회사,매출,400084,WD-40 360ml(SS),"5,760.00","3,650.00","21,024,000.00",0.00,"15,081,883.00"
2023-06-01,유통3팀,350236,대일테이프,매출,400084,WD-40 360ml(SS),"1,920.00","3,650.00","7,008,000.00",0.00,"5,027,295.00"
2023-06-01,유통1팀,200138,동진이코노(주),매출,400084,WD-40 360ml(SS),"2,640.00","3,650.00","9,636,000.00",0.00,"6,945,249.00"
2023-06-01,유통1팀,202275,럭키케미칼,매출,400084,WD-40 360ml(SS),"3,048.00","3,650.00","11,125,200.00",0.00,"8,018,606.00"
2023-06-01,유통1팀,550261,명선상사,매출,400084,WD-40 360ml(SS),120.00,"3,650.00","438,000.00",0.00,"315,693.00"
2023-06-01,유통3팀,500219,범우하이테크 주식회사,매출,400084,WD-40 360ml(SS),"1,920.00","3,650.00","7,008,000.00",0.00,"5,028,755.00"
2023-06-01,유통3팀,450209,범우하이텍,매출,400084,WD-40 360ml(SS),"21,120.00","3,650.00","77,088,000.00",0.00,"55,316,291.00"
2023-06-01,영업지원팀,852372,범우화인켐 주식회사,매출,400084,WD-40 360ml(SS),"16,584.00","3,550.00","58,873,200.00",0.00,"43,391,729.00"
2023-06-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400084,WD-40 360ml(SS),"5,760.00","3,550.00","20,448,000.00",0.00,"15,070,934.00"
2023-06-01,유통1팀,110653,상도상사,매출,400084,WD-40 360ml(SS),"2,160.00","3,650.00","7,884,000.00",0.00,"5,682,477.00"
2023-06-01,유통1팀,605651,성우안전,매출,400084,WD-40 360ml(SS),"1,920.00","3,650.00","7,008,000.00",0.00,"5,051,092.00"
2023-06-01,유통1팀,555322,에이원케미칼,매출,400084,WD-40 360ml(SS),"3,360.00","3,650.00","12,264,000.00",0.00,"9,110,082.00"
2023-06-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400084,WD-40 360ml(SS),"4,800.00","3,650.00","17,520,000.00",0.00,"12,568,236.00"
2023-06-01,유통1팀,106359,영진하이텍,매출,400084,WD-40 360ml(SS),"1,800.00","3,650.00","6,570,000.00",0.00,"4,735,396.00"
2023-06-01,유통5팀,202232,웅케미칼,매출,400084,WD-40 360ml(SS),600.00,"3,650.00","2,190,000.00",0.00,"1,526,894.00"
2023-06-01,유통1팀,207709,유선사,매출,400084,WD-40 360ml(SS),"1,680.00","3,650.00","6,132,000.00",0.00,"4,419,704.00"
2023-06-01,유통3팀,754092,재경상사,매출,400084,WD-40 360ml(SS),720.00,"3,650.00","2,628,000.00",0.00,"1,885,235.00"
2023-06-01,유통1팀,404459,재현접착테이프,매출,400084,WD-40 360ml(SS),"1,920.00","3,650.00","7,008,000.00",0.00,"5,205,763.00"
2023-06-01,유통1팀,400042,주식회사 계룡,매출,400084,WD-40 360ml(SS),"6,480.00","3,650.00","23,652,000.00",0.00,"17,569,447.00"
2023-06-01,유통1팀,208388,주식회사 영진하이테크,매출,400084,WD-40 360ml(SS),"2,160.00","3,650.00","7,884,000.00",0.00,"5,682,478.00"
2023-06-01,유통5팀,107278,주식회사 프로툴,매출,400084,WD-40 360ml(SS),"1,920.00","3,650.00","7,008,000.00",0.00,"4,886,061.00"
2023-06-01,영업지원팀,650008,주식회사 협신,매출,400084,WD-40 360ml(SS),"2,400.00","3,650.00","8,760,000.00",0.00,"6,296,947.00"
2023-06-01,유통1팀,404399,주식회사장학문구사,매출,400084,WD-40 360ml(SS),"1,440.00","3,650.00","5,256,000.00",0.00,"3,904,321.00"
2023-06-01,유통1팀,900261,지앤디 협동조합,매출,400084,WD-40 360ml(SS),"1,200.00","3,650.00","4,380,000.00",0.00,"3,253,601.00"
2023-06-01,유통5팀,905180,지원,매출,400084,WD-40 360ml(SS),240.00,"3,650.00","876,000.00",0.00,"610,757.00"
2023-06-01,유통3팀,750344,천운상사,매출,400084,WD-40 360ml(SS),"3,840.00","3,650.00","14,016,000.00",0.00,"10,054,588.00"
2023-06-01,유통1팀,200263,케미코,매출,400084,WD-40 360ml(SS),240.00,"3,650.00","876,000.00",0.00,"631,386.00"
2023-06-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400084,WD-40 360ml(SS),"7,680.00","3,650.00","28,032,000.00",0.00,"20,115,016.00"
2023-06-01,유통2팀,201908,태경플러스(주),매출,400084,WD-40 360ml(SS),72.00,"3,950.00","284,400.00",0.00,"275,610.00"
2023-06-01,유통1팀,103982,한성상사,매출,400084,WD-40 360ml(SS),480.00,"3,650.00","1,752,000.00",0.00,"1,262,772.00"
2023-06-01,유통1팀,550465,한양상사,매출,400084,WD-40 360ml(SS),120.00,"3,650.00","438,000.00",0.00,"315,693.00"
2023-06-01,유통2팀,105710,행복나래 주식회사,매출,400084,WD-40 360ml(SS),240.00,"3,800.00","912,000.00",0.00,"769,875.00"
2023-06-01,유통5팀,100288,(주)동신툴피아,매출,400018,WD-40 450ML,144.00,"3,700.00","532,800.00",0.00,"386,562.00"
2023-06-01,유통3팀,500219,범우하이테크 주식회사,매출,400018,WD-40 450ML,672.00,"3,700.00","2,486,400.00",0.00,"1,854,584.00"
2023-06-01,유통5팀,202232,웅케미칼,매출,400018,WD-40 450ML,48.00,"3,700.00","177,600.00",0.00,"128,853.00"
2023-06-01,유통3팀,355837,(주) 성광종합상사,매출,400116,WD-40 450ML(SS),"2,688.00","3,950.00","10,617,600.00",0.00,"8,218,837.00"
2023-06-01,유통2팀,202274,(주) 툴스피아,매출,400116,WD-40 450ML(SS),120.00,"4,250.00","510,000.00",0.00,"522,885.00"
2023-06-01,유통3팀,353485,(주)대왕상사,매출,400116,WD-40 450ML(SS),"5,376.00","3,950.00","21,235,200.00",0.00,"16,437,673.00"
2023-06-01,유통5팀,100288,(주)동신툴피아,매출,400116,WD-40 450ML(SS),"2,688.00","3,950.00","10,617,600.00",0.00,"8,004,859.00"
2023-06-01,유통1팀,100446,(주)부광케이씨,매출,400116,WD-40 450ML(SS),"1,440.00","3,950.00","5,688,000.00",0.00,"4,422,262.00"
2023-06-01,유통2팀,103284,(주)서브원,매출,400116,WD-40 450ML(SS),"2,487.00","3,950.00","9,823,650.00",0.00,"9,100,505.00"
2023-06-01,유통1팀,100207,(주)신개암,매출,400116,WD-40 450ML(SS),720.00,"3,950.00","2,844,000.00",0.00,"2,273,901.00"
2023-06-01,유통2팀,203756,(주)씨엔모드,매출,400116,WD-40 450ML(SS),"1,200.00","4,000.00","4,800,000.00",0.00,"4,404,475.00"
2023-06-01,유통1팀,952531,(주)우리종합금속,매출,400116,WD-40 450ML(SS),840.00,"3,950.00","3,318,000.00",0.00,"2,652,883.00"
2023-06-01,유통5팀,900116,(주)우진접착제,매출,400116,WD-40 450ML(SS),120.00,"3,950.00","474,000.00",0.00,"357,360.00"
2023-06-01,유통2팀,105544,(주)이마트,매출,400116,WD-40 450ML(SS),"2,940.00","4,100.00","12,054,000.00",0.00,"10,856,618.00"
2023-06-01,유통1팀,206191,(주)일신비츠온,매출,400116,WD-40 450ML(SS),"1,920.00","3,950.00","7,584,000.00",0.00,"5,896,350.00"
2023-06-01,유통5팀,207304,(주)제일종합상사웰딩,매출,400116,WD-40 450ML(SS),600.00,"3,950.00","2,370,000.00",0.00,"1,867,765.00"
2023-06-01,유통5팀,205105,(주)청솔케미칼,매출,400116,WD-40 450ML(SS),"3,912.00","3,950.00","15,452,400.00",0.00,"12,177,826.00"
2023-06-01,유통3팀,353480,(주)케이비원,매출,400116,WD-40 450ML(SS),240.00,"3,950.00","948,000.00",0.00,"734,023.00"
2023-06-01,유통2팀,100173,(주)코스트코 코리아,매출,400116,WD-40 450ML(SS),"3,456.00","4,033.33","13,939,200.00",0.00,"12,710,612.00"
2023-06-01,유통1팀,115773,뉴천일연마 주식회사,매출,400116,WD-40 450ML(SS),960.00,"3,950.00","3,792,000.00",0.00,"2,948,174.00"
2023-06-01,유통1팀,100069,대명상사,매출,400116,WD-40 450ML(SS),480.00,"3,950.00","1,896,000.00",0.00,"1,474,087.00"
2023-06-01,유통3팀,353481,대왕상사유통단지점,매출,400116,WD-40 450ML(SS),"1,344.00","3,950.00","5,308,800.00",0.00,"4,109,418.00"
2023-06-01,유통1팀,200138,동진이코노(주),매출,400116,WD-40 450ML(SS),960.00,"3,950.00","3,792,000.00",0.00,"2,948,174.00"
2023-06-01,유통1팀,201279,디와이(DY)상사,매출,400116,WD-40 450ML(SS),168.00,"4,250.00","714,000.00",0.00,"519,680.00"
2023-06-01,유통3팀,500219,범우하이테크 주식회사,매출,400116,WD-40 450ML(SS),672.00,"3,950.00","2,654,400.00",0.00,"2,055,263.00"
2023-06-01,유통3팀,450209,범우하이텍,매출,400116,WD-40 450ML(SS),"2,688.00","3,950.00","10,617,600.00",0.00,"8,221,048.00"
2023-06-01,영업지원팀,852372,범우화인켐 주식회사,매출,400116,WD-40 450ML(SS),432.00,"3,850.00","1,663,200.00",0.00,"1,320,253.00"
2023-06-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400116,WD-40 450ML(SS),"1,344.00","3,850.00","5,174,400.00",0.00,"4,107,453.00"
2023-06-01,영업지원팀,700167,범우화학공업(주)양산,매출,400116,WD-40 450ML(SS),"1,344.00","3,850.00","5,174,400.00",0.00,"4,107,453.00"
2023-06-01,유통1팀,605651,성우안전,매출,400116,WD-40 450ML(SS),240.00,"3,950.00","948,000.00",0.00,"737,044.00"
2023-06-01,유통1팀,555322,에이원케미칼,매출,400116,WD-40 450ML(SS),"1,920.00","3,950.00","7,584,000.00",0.00,"6,063,734.00"
2023-06-01,유통1팀,106359,영진하이텍,매출,400116,WD-40 450ML(SS),240.00,"3,950.00","948,000.00",0.00,"737,044.00"
2023-06-01,유통5팀,202232,웅케미칼,매출,400116,WD-40 450ML(SS),48.00,"3,950.00","189,600.00",0.00,"142,945.00"
2023-06-01,유통1팀,207709,유선사,매출,400116,WD-40 450ML(SS),720.00,"3,950.00","2,844,000.00",0.00,"2,211,131.00"
2023-06-01,유통1팀,400042,주식회사 계룡,매출,400116,WD-40 450ML(SS),72.00,"3,500.00","252,000.00",0.00,"224,265.00"
2023-06-01,유통1팀,109446,주식회사 동아티앤에스,매출,400116,WD-40 450ML(SS),480.00,"3,950.00","1,896,000.00",0.00,"1,474,087.00"
2023-06-01,유통5팀,207049,주식회사 신우,매출,400116,WD-40 450ML(SS),960.00,"3,950.00","3,792,000.00",0.00,"2,988,423.00"
2023-06-01,유통1팀,208388,주식회사 영진하이테크,매출,400116,WD-40 450ML(SS),240.00,"3,950.00","948,000.00",0.00,"737,044.00"
2023-06-01,유통5팀,107278,주식회사 프로툴,매출,400116,WD-40 450ML(SS),480.00,"3,950.00","1,896,000.00",0.00,"1,429,439.00"
2023-06-01,영업지원팀,650008,주식회사 협신,매출,400116,WD-40 450ML(SS),360.00,"3,950.00","1,422,000.00",0.00,"1,102,820.00"
2023-06-01,유통1팀,900261,지앤디 협동조합,매출,400116,WD-40 450ML(SS),960.00,"3,950.00","3,792,000.00",0.00,"3,031,866.00"
2023-06-01,유통3팀,750344,천운상사,매출,400116,WD-40 450ML(SS),"2,688.00","3,950.00","10,617,600.00",0.00,"8,218,836.00"
2023-06-01,유통1팀,600063,케미브로스,매출,400116,WD-40 450ML(SS),"1,344.00","3,950.00","5,308,800.00",0.00,"4,127,444.00"
2023-06-01,유통1팀,200263,케미코,매출,400116,WD-40 450ML(SS),24.00,"3,950.00","94,800.00",0.00,"73,705.00"
2023-06-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400116,WD-40 450ML(SS),"2,616.00","3,950.00","10,333,200.00",0.00,"8,000,842.00"
2023-06-01,유통2팀,201908,태경플러스(주),매출,400116,WD-40 450ML(SS),312.00,"4,250.00","1,326,000.00",0.00,"1,359,502.00"
2023-06-01,유통1팀,103982,한성상사,매출,400116,WD-40 450ML(SS),120.00,"3,950.00","474,000.00",0.00,"368,523.00"
2023-06-01,유통2팀,105710,행복나래 주식회사,매출,400116,WD-40 450ML(SS),96.00,"4,050.00","388,800.00",0.00,"353,431.00"
2023-06-01,유통5팀,100288,(주)동신툴피아,매출,400021,WD-40 78ML,210.00,"1,750.00","367,500.00",0.00,"256,000.00"
2023-06-01,유통2팀,203756,(주)씨엔모드,매출,400021,WD-40 78ML,360.00,"1,780.00","640,800.00",0.00,"549,921.00"
